GEOID,NAME,TotalE,TotalM,PovertyE,PovertyM,median_incomeE,median_incomeM,pct_pov,median_income
36103110102,"Census Tract 1101.02, Suffolk County, New York",5076,321,79,47,62837,8702,1.55634357762017,62837
36103110901,"Census Tract 1109.01, Suffolk County, New York",2521,274,151,91,60072,17944,5.98968663228877,60072
36103111504,"Census Tract 1115.04, Suffolk County, New York",1369,91,59,57,60438,20314,4.30971512052593,60438
36103111900,"Census Tract 1119, Suffolk County, New York",5098,328,79,60,,,1.54962730482542,
36059409100,"Census Tract 4091, Nassau County, New York",5116,287,92,60,,,1.7982799061767,
36059415102,"Census Tract 4151.02, Nassau County, New York",4729,254,65,50,,,1.37449777965743,
36059416201,"Census Tract 4162.01, Nassau County, New York",3755,337,157,62,,,4.18109187749667,
36059517600,"Census Tract 5176, Nassau County, New York",4620,303,88,74,,,1.90476190476191,
36059519100,"Census Tract 5191, Nassau County, New York",6057,583,228,187,,,3.76423972263497,
36069050302,"Census Tract 503.02, Ontario County, New York",4834,202,553,166,,,11.4398014067025,
36069052000,"Census Tract 520, Ontario County, New York",5151,266,276,145,30869,3568,5.35818287711124,30869
36071012601,"Census Tract 126.01, Orange County, New York",3690,435,13,17,,,0.35230352303523,
36071013100,"Census Tract 131, Orange County, New York",4936,346,218,129,52364,7553,4.41653160453809,52364
36071014301,"Census Tract 143.01, Orange County, New York",5119,242,391,193,34924,5444,7.63821058800547,34924
36073040200,"Census Tract 402, Orleans County, New York",3291,33,237,114,,,7.20145852324522,
36075020500,"Census Tract 205, Oswego County, New York",5970,218,1060,260,24530,1228,17.7554438860972,24530
36077591100,"Census Tract 5911, Otsego County, New York",2939,337,967,295,16066,3792,32.9023477373256,16066
36079011800,"Census Tract 118, Putnam County, New York",7893,340,710,289,34456,5129,8.99531230203978,34456
36081006202,"Census Tract 62.02, Queens County, New York",7378,640,962,436,27820,7074,13.0387638926538,27820
36081008800,"Census Tract 88, Queens County, New York",3928,465,274,220,36019,10467,6.9755600814664,36019
36081011100,"Census Tract 111, Queens County, New York",3440,409,407,193,,,11.8313953488372,
36081015100,"Census Tract 151, Queens County, New York",2717,239,443,174,,,16.3047478836953,
36081016900,"Census Tract 169, Queens County, New York",5561,549,443,186,,,7.96619313073188,
36081018700,"Census Tract 187, Queens County, New York",3074,378,210,113,28243,4248,6.83148991541965,28243
36081021900,"Census Tract 219, Queens County, New York",4,5,0,11,,,0,
36081029300,"Census Tract 293, Queens County, New York",1217,208,131,82,,,10.7641741988496,
36081033100,"Census Tract 331, Queens County, New York",0,11,0,11,,,,
36081039800,"Census Tract 398, Queens County, New York",1731,210,74,55,26739,7991,4.27498555748123,26739
36081040400,"Census Tract 404, Queens County, New York",4316,516,653,398,24424,4075,15.129749768304,24424
36013036901,"Census Tract 369.01, Chautauqua County, New York",2740,193,149,56,25354,4121,5.43795620437956,25354
36017970100,"Census Tract 9701, Chenango County, New York",5840,243,754,195,,,12.9109589041096,
36017970900,"Census Tract 9709, Chenango County, New York",5050,243,598,185,24127,2617,11.8415841584158,24127
36021000200,"Census Tract 2, Columbia County, New York",1671,207,159,66,,,9.51526032315978,
36061004500,"Census Tract 45, New York County, New York",984,161,37,42,,,3.76016260162602,
36057072100,"Census Tract 721, Montgomery County, New York",5913,19,790,333,30283,4286,13.3603923558261,30283
36059300900,"Census Tract 3009, Nassau County, New York",8217,24,221,98,,,2.68954606304004,
36059404902,"Census Tract 4049.02, Nassau County, New York",4884,421,759,341,,,15.5405405405405,
36059406801,"Census Tract 4068.01, Nassau County, New York",4442,567,864,390,,,19.4506978838361,
36059409500,"Census Tract 4095, Nassau County, New York",4053,254,61,71,,,1.50505798174192,
36059411000,"Census Tract 4110, Nassau County, New York",5084,434,672,323,,,13.2179386309992,
36059412700,"Census Tract 4127, Nassau County, New York",3802,186,0,11,65346,10844,0,65346
36059413600,"Census Tract 4136, Nassau County, New York",5235,392,821,333,35629,3259,15.6829035339064,35629
36081044301,"Census Tract 443.01, Queens County, New York",3535,581,1951,662,11492,1997,55.1909476661952,11492
36081046600,"Census Tract 466, Queens County, New York",3521,691,1080,783,34394,4786,30.6731042317523,34394
36081048500,"Census Tract 485, Queens County, New York",4639,580,526,209,,,11.3386505712438,
36081052600,"Census Tract 526, Queens County, New York",1980,268,482,194,,,24.3434343434343,
36021001100,"Census Tract 11, Columbia County, New York",4096,20,631,262,,,15.4052734375,
36023970100,"Census Tract 9701, Cortland County, New York",3412,177,330,76,26871,1379,9.67174677608441,26871
36023971100,"Census Tract 9711, Cortland County, New York",4885,251,664,153,26928,1817,13.5926305015353,26928
36025971000,"Census Tract 9710, Delaware County, New York",3189,233,651,163,22158,1352,20.4139228598307,22158
36081033700,"Census Tract 337, Queens County, New York",3555,457,570,334,20422,2200,16.0337552742616,20422
36059414100,"Census Tract 4141, Nassau County, New York",6104,521,471,342,29729,5097,7.71625163826999,29729
36059414800,"Census Tract 4148, Nassau County, New York",6528,520,225,126,,,3.44669117647059,
36059517705,"Census Tract 5177.05, Nassau County, New York",2710,220,61,37,,,2.25092250922509,
36059519200,"Census Tract 5192, Nassau County, New York",6268,381,535,282,40341,4883,8.53541799617103,40341
36059521801,"Census Tract 5218.01, Nassau County, New York",3735,245,118,92,,,3.15930388219545,
36061001200,"Census Tract 12, New York County, New York",3755,358,650,238,,,17.3102529960053,
36061006200,"Census Tract 62, New York County, New York",4536,460,1307,336,,,28.8139329805997,
36061007300,"Census Tract 73, New York County, New York",5677,651,396,187,,,6.97551523692091,
36061007900,"Census Tract 79, New York County, New York",4101,547,362,196,73015,11549,8.82711533772251,73015
36061010800,"Census Tract 108, New York County, New York",9116,939,331,150,,,3.63097849934182,
36061012200,"Census Tract 122, New York County, New York",3126,375,101,58,,,3.23096609085093,
36061013800,"Census Tract 138, New York County, New York",13162,1165,949,482,,,7.21015043306488,
36061016800,"Census Tract 168, New York County, New York",4693,432,1519,398,14200,2733,32.3673556360537,14200
36055006000,"Census Tract 60, Monroe County, New York",3145,296,433,141,,,13.7678855325914,
36001013100,"Census Tract 131, Albany County, New York",2629,29,280,158,31287,2993,10.6504374286801,31287
36001013703,"Census Tract 137.03, Albany County, New York",2568,247,149,134,,,5.80218068535826,
36001014202,"Census Tract 142.02, Albany County, New York",5850,326,153,117,50034,6335,2.61538461538462,50034
36061018300,"Census Tract 183, New York County, New York",8232,954,527,293,,,6.40184645286686,
36061022000,"Census Tract 220, New York County, New York",5379,644,1212,450,,,22.532069157836,
36061023400,"Census Tract 234, New York County, New York",5225,563,1635,468,23261,6263,31.2918660287081,23261
36061026300,"Census Tract 263, New York County, New York",9715,1284,2825,820,18996,3484,29.0787442099846,18996
36061027700,"Census Tract 277, New York County, New York",7558,795,2389,731,15201,1797,31.6088912410691,15201
36061031100,"Census Tract 311, New York County, New York",0,11,0,11,,,,
36063023200,"Census Tract 232, Niagara County, New York",2850,244,576,210,23327,3031,20.2105263157895,23327
36063024303,"Census Tract 243.03, Niagara County, New York",5832,18,203,138,,,3.48079561042524,
36065022400,"Census Tract 224, Oneida County, New York",3407,270,263,121,27257,2250,7.71940123275609,27257
36065024200,"Census Tract 242, Oneida County, New York",4551,46,650,182,,,14.282575258185,
36065025400,"Census Tract 254, Oneida County, New York",5886,391,140,81,41500,6470,2.37852531430513,41500
36055007000,"Census Tract 70, Monroe County, New York",3011,368,891,351,19319,4182,29.5914978412488,19319
36055009500,"Census Tract 95, Monroe County, New York",3046,279,1088,265,23492,2840,35.7189757058437,23492
36055010500,"Census Tract 105, Monroe County, New York",4569,214,130,76,37531,3361,2.84526154519589,37531
36055011203,"Census Tract 112.03, Monroe County, New York",1978,100,64,43,37432,2664,3.2355915065723,37432
36055011603,"Census Tract 116.03, Monroe County, New York",1172,123,229,81,,,19.5392491467577,
36055012201,"Census Tract 122.01, Monroe County, New York",6036,406,276,162,,,4.57256461232604,
36085014605,"Census Tract 146.05, Richmond County, New York",3672,287,159,89,,,4.33006535947712,
36085016901,"Census Tract 169.01, Richmond County, New York",3283,295,242,122,39977,4196,7.37130673164788,39977
36085017700,"Census Tract 177, Richmond County, New York",6918,500,299,239,45085,10641,4.32205839838104,45085
36085024700,"Census Tract 247, Richmond County, New York",2691,294,387,241,,,14.38127090301,
36085029102,"Census Tract 291.02, Richmond County, New York",2814,272,166,76,,,5.89907604832978,
36067012000,"Census Tract 120, Onondaga County, New York",5860,31,487,226,28281,3556,8.31058020477816,28281
36087010502,"Census Tract 105.02, Rockland County, New York",7090,340,642,600,,,9.05500705218618,
36067013000,"Census Tract 130, Onondaga County, New York",3766,218,336,148,29092,3079,8.92193308550186,29092
36067015202,"Census Tract 152.02, Onondaga County, New York",4752,383,155,90,,,3.26178451178451,
36067940000,"Census Tract 9400, Onondaga County, New York",161,147,0,11,19306,606,0,19306
36069050602,"Census Tract 506.02, Ontario County, New York",4412,302,548,220,,,12.4206708975521,
36069051900,"Census Tract 519, Ontario County, New York",5081,309,1004,374,,,19.7598897854753,
36071001200,"Census Tract 12, Orange County, New York",2815,314,926,273,23125,3147,32.8952042628774,23125
36071010400,"Census Tract 104, Orange County, New York",3944,332,175,127,,,4.43711967545639,
36119012502,"Census Tract 125.02, Westchester County, New York",6096,285,200,199,56974,13723,3.28083989501312,56974
36119014000,"Census Tract 140, Westchester County, New York",2218,253,122,68,41154,9951,5.50045085662759,41154
36119014701,"Census Tract 147.01, Westchester County, New York",4905,381,220,146,36927,2982,4.48521916411825,36927
36119014901,"Census Tract 149.01, Westchester County, New York",6469,357,134,85,54300,11177,2.0714175297573,54300
36081015700,"Census Tract 157, Queens County, New York",1457,226,358,172,,,24.5710363761153,
36047034500,"Census Tract 345, Kings County, New York",2899,430,999,436,24511,5719,34.4601586754053,24511
36103123202,"Census Tract 1232.02, Suffolk County, New York",9471,1565,547,248,29977,2631,5.77552528772041,29977
36103134702,"Census Tract 1347.02, Suffolk County, New York",5693,412,355,276,42252,7838,6.23572808712454,42252
36039081101,"Census Tract 811.01, Greene County, New York",3982,429,468,347,,,11.7528879959819,
36043010400,"Census Tract 104, Herkimer County, New York",3441,223,1104,285,17412,4499,32.0836965998256,17412
36043011301,"Census Tract 113.01, Herkimer County, New York",1592,172,138,72,26069,2738,8.66834170854271,26069
36103135205,"Census Tract 1352.05, Suffolk County, New York",4955,271,257,136,41780,6411,5.18668012108981,41780
36103146206,"Census Tract 1462.06, Suffolk County, New York",2522,188,225,122,38892,2845,8.92149088025377,38892
36103146606,"Census Tract 1466.06, Suffolk County, New York",7536,540,396,333,,,5.25477707006369,
36103147503,"Census Tract 1475.03, Suffolk County, New York",1561,185,48,65,65000,10582,3.07495195387572,65000
36103158107,"Census Tract 1581.07, Suffolk County, New York",4058,229,432,265,39572,4588,10.6456382454411,39572
36103158308,"Census Tract 1583.08, Suffolk County, New York",8733,688,936,717,30895,4260,10.7179663345929,30895
36103158507,"Census Tract 1585.07, Suffolk County, New York",3929,395,147,110,,,3.74141002799695,
36103159408,"Census Tract 1594.08, Suffolk County, New York",4179,376,366,179,30445,4070,8.75807609475951,30445
36103169704,"Census Tract 1697.04, Suffolk County, New York",7284,575,431,156,22114,1915,5.91707852828116,22114
36045060803,"Census Tract 608.03, Jefferson County, New York",7039,527,949,390,23305,1300,13.4820286972581,23305
36045061700,"Census Tract 617, Jefferson County, New York",2331,220,244,100,,,10.4676104676105,
36047007100,"Census Tract 71, Kings County, New York",5002,362,1414,332,19340,4555,28.2686925229908,19340
36047008500,"Census Tract 85, Kings County, New York",6916,594,3645,730,,,52.7038750722961,
36071011300,"Census Tract 113, Orange County, New York",7651,486,732,273,,,9.56737681348843,
36071014202,"Census Tract 142.02, Orange County, New York",6181,427,292,182,,,4.72415466752953,
36071015003,"Census Tract 150.03, Orange County, New York",4644,363,2659,457,,,57.2566752799311,
36081085300,"Census Tract 853, Queens County, New York",4526,595,1070,386,18766,6112,23.6411842686699,18766
36081065501,"Census Tract 655.01, Queens County, New York",0,11,0,11,,,,
36081069300,"Census Tract 693, Queens County, New York",2864,373,696,425,,,24.3016759776536,
36081070700,"Census Tract 707, Queens County, New York",2262,218,184,102,,,8.13439434129089,
36081077905,"Census Tract 779.05, Queens County, New York",2673,297,195,145,,,7.29517396184063,
36081094700,"Census Tract 947, Queens County, New York",2699,228,365,227,,,13.5235272323083,
36081101001,"Census Tract 1010.01, Queens County, New York",11028,1094,2936,887,15539,2736,26.6231410953935,15539
36081118900,"Census Tract 1189, Queens County, New York",2556,240,381,170,26797,5915,14.906103286385,26797
36081139900,"Census Tract 1399, Queens County, New York",1710,197,54,44,,,3.15789473684211,
36081144100,"Census Tract 1441, Queens County, New York",3254,295,399,210,,,12.2618315918869,
36081146700,"Census Tract 1467, Queens County, New York",3313,373,358,192,40328,7445,10.8059160881376,40328
36083041200,"Census Tract 412, Rensselaer County, New York",3037,328,228,86,33826,3185,7.50740862693448,33826
36083052303,"Census Tract 523.03, Rensselaer County, New York",1174,161,161,126,32177,8680,13.7137989778535,32177
36103190705,"Census Tract 1907.05, Suffolk County, New York",3865,474,252,119,31512,6356,6.52005174644243,31512
36105950700,"Census Tract 9507, Sullivan County, New York",4422,290,835,359,20532,3161,18.8828584350972,20532
36105950900,"Census Tract 9509, Sullivan County, New York",3583,469,1599,431,15970,3993,44.6274072006698,15970
36105951600,"Census Tract 9516, Sullivan County, New York",3196,403,931,307,,,29.1301627033792,
36105952300,"Census Tract 9523, Sullivan County, New York",1369,190,144,65,,,10.518626734843,
36073040600,"Census Tract 406, Orleans County, New York",7703,300,577,195,25686,4071,7.49058808256523,25686
36085007000,"Census Tract 70, Richmond County, New York",8963,752,1575,764,,,17.5722414370189,
36085012805,"Census Tract 128.05, Richmond County, New York",2940,440,165,115,,,5.61224489795918,
